"review_id","business_id","user_id","stars","datetime","date","time","text","timestamp"
"uZfdSOUaWJtLadQSIoEvhg","0CVFDxKI1F0rC0N7QZPdwA","qlC607Cyp0Mj91vDFvkp3Q","3","2010-07-21 14:05:00","2010-07-21","14:05:00","If you're a work from homer, then sometimes you just need to get out of your crib and find a quiet spot to be all kinds of productive. Sometimes this ""productive place"" outside the home is a local coffee shop, a cafe or even (gasp) a library. Yes, folks, a library. Where it's supposed to be all sorts of quiet and somber. I decided to pack up my laptop and bring her to the Myers Park library branch yesterday to focus and be productive outside of my house.

Here's the thing about the major changes with the Char/Meck library systems as of late, because of the budget squeezes, funding cuts and closings around the county, the libraries are really full at really odd times. Like a Tuesday afternoon. I figured this out yesterday as I tried to grab a cubby and get some work done. No such luck. No open tables, either. And really though, I can't blame them. This particular branch is pretty small and doesn't have a ton of ""working"" space. Plus, because many of the other (larger) branches are closed on Tuesdays, the Myers Park branch gets a ton of their overflow. 

Thus, the library was chock full of kids, Internet surfers and folks coming in and out to use their services. I take no issue with the crowded factor, as this branch is clearly serving its community and its needs. Yay for that! Just keep it in mind that this may not be as quiet as you think!

The folks who work here are very, very sweet and helpful. Not only did they help me find a few books for an upcoming beach trip, but I also overhead them helping anyone and everyone with a question or issue. As previously mentioned, there is a bank of individual cubbies for the working bees and a few tables near the back if you're lucky enough to score one. Literature wise, this is a small branch. But I highly recommend searching for your books online and you can request that the be put on hold at whichever branch you like. Thus, whichever library that has said book(s) will send them over to the Myers Park branch (or whichever branch you designate online) and they will notify you when they are ready to be picked up. Stroll on over to the branch, pick up your books, hit up the self-checkout and poof! Instant literature bliss.

A few other things to note about this particular location: the parking is easy but can be tight when they are busy. They offer free WiFi and have a small, but diverse, selection of magazines and media at your disposal. Here's hoping that the county figures it out and supports our library structure as a whole. They should be open every day, folks.","2019-12-29 01:12:25.950277+00"
"RFa3D5oynvMumyvXzt8TwQ","0-CXwwVL-u0tc0FOuSExWQ","e5-MC2JuKNM6-gMupdfXQQ","2","2015-11-13 21:29:14","2015-11-13","21:29:14","Everything about this place is terrible. If it were outside the airport, it would have already gone out of business. The Tuscan Chicken panini tastes more like a week-old anonymous Tex-Mex dish. My soy latte tastes burnt. I really thought soy lattes were impossible to mess up, but somehow they managed to achieve that. The only reason they get 2 instead of 1 stars is that the employees are actually very nice and friendly. They are just working within the constraints of a terrible cafe.","2019-12-29 01:12:25.950277+00"
"F13YK9Ui-w9ldc_2xTbO3A","0-CXwwVL-u0tc0FOuSExWQ","irFk4niiXe5iR-C7mgjy_w","4","2012-10-15 01:52:36","2012-10-15","01:52:36","This place was a nice little airport cafe. The staff was super nice, the breakfast burrito was solid (not authentic, but exactly what I wanted -- eggs and bacon wrapped in a tortilla with some salsa to dunk it in), and the coffee was good. They kept things moving quickly, and were just so friendly and welcoming that I felt all warm and fuzzy as I waited on my 3 hours delayed flight x_X","2019-12-29 01:12:25.950277+00"
"W0bKzzRw4G0-VQCvHQjhXg","0d0i0FaJq1GIeW1rS2D-5w","KBv1OLCYBUBK72-kzzMO2A","5","2016-10-28 19:22:29","2016-10-28","19:22:29","Omg! Their chicken & waffle sandwich is bomb! Do not split! Get your own! Fresh! Delicious! Kinda cafeteria style. Order at register, grab a table & they deliver to you. Relaxed, quiet atmosphere. Love it!","2019-12-29 01:12:25.950277+00"
"NITOsNOZMu6fzu8dkzzvQA","0d1arGzN6PIC1qkiFa8hMA","c8BQ5imxxBi9QryRDms64w","4","2017-09-16 04:02:16","2017-09-16","04:02:16","Nice cozy cafe, the cakes are really nice, you pay for the freshness and taste. You can even show a picture and make it to order. The different flavored macaroons, lolly pop ball covered with white chocolate and other toppings are really nice. They have a lot of variety for mini cheese cakes too Its a little bit pricey, but nice little place to start your day with a warm breakfast and a lovely hot coffee.

I tried the lavender macaroon and loved it!","2019-12-29 01:12:25.950277+00"
"Dg1jzI5BsgDnfBNW8C575g","0d1arGzN6PIC1qkiFa8hMA","3qiBbgiMxtVJ-Up4NHZmQw","4","2013-04-19 01:11:35","2013-04-19","01:11:35","Great cafe.
My family orders the klavir (piano) cake for birthdays and stuff, it's sooo good
They also have small miniature versions of large cakes for taste testing. I recommend this place to anyone especially those of Mediterranean cultures.
You must try the crepes too, particularly with nutella. However, i would advise that you share it with someone because they're huge!","2019-12-29 01:12:25.950277+00"
"gj_8v1QNbqS0e0zWrkeZ-Q","0d31NEyTFbx2_J_56DP-JA","-C74IbRL4LAEfb6jXIG_gg","5","2019-11-09 00:00:00","2019-11-09","00:00:00","Best local coffee and tea cafe in Goodyear. Hard to stay away from the treats. If you can partake, you will not be disappointed.","2020-01-22 04:06:36+00"
"6t60F0roXjMNslz6V77n0w","0d31NEyTFbx2_J_56DP-JA","pSFAFSnLeF4GbPd4b3t-HA","5","2017-05-02 23:37:21","2017-05-02","23:37:21","I'm not in the area often, but when I am I will have to come back! I got an iced tiramisu macchiato and it is by far one of the best espresso drinks I have had. The cafe is cute clean and comfortable. Hopefully I'll make it in earlier next time to taste some of the treats they offer. Thy must be good because they were nearly sold out of everything.","2019-12-29 01:12:25.950277+00"
"SLxhtu__Gt6M0DkYHwa7RA","0d31NEyTFbx2_J_56DP-JA","6vR5udheJ8xwgLzPcy50NQ","5","2017-02-07 16:58:40","2017-02-07","16:58:40","Adorable! 
This is a small coffee shop and it seems as the owners are the ones working the counter. It takes a bit to get your coffee, because they clearly are taking time to make a quality beverage. 

I ordered the blackberry mocha and it was a little sweet, but unique with great espresso. 

My husband ordered the cold brew coffee and said it was really good. We were sitting in the cafe for quite a bit so he went to get a second and they were nice enough to just offer a refill. 

They don't have a huge selection of food offerings and I would like to see some breakfast choices to make it a nice early morning adventure. I will definitely be back.","2019-12-29 01:12:25.950277+00"
"T5VV471n-N6HFi3IVzUdOA","0d31NEyTFbx2_J_56DP-JA","2J946v_4hkwe9ZWw8FMV5Q","5","2016-12-01 13:02:15","2016-12-01","13:02:15","The owners were warm and inviting. Very open to questions.  Coffee was really good. Excellent aroma, no bitter bite and rich taste. I had a cafe latte with an extra shot (3 shots).  I get that regularly at ""other coffee"" shops and don't get much of a ""kick"".  I had a strong caffeine buzz for about an hour.  Atmosphere is clean, and simple. 2 comfy chairs in the back and 2 in front. Rest of seating were tables and chairs.  Would like a bit more padding for longer visits, but still good hang out spot.  They have a real love for their community and give back to it.  They do have a rewards card system. Loved the whole vibe.","2019-12-29 01:12:25.950277+00"
"_Cu8DqWv4T83Z341z0-aRg","0d6kx6Jlocw77y1J9nbqMA","9M_Uw1P0yy6g0QSpknMIvQ","5","2013-03-06 19:16:58","2013-03-06","19:16:58","A regular here. 

What I think people misunderstand about Scratch (esp regarding location) is that Duc (the owner) wanted to create a casual french cafe and eatery (much like you would find on the streets of Paris). He didn't want to open a posh restaurant in Old Town where he could charge exorbitant prices. My opinion is that he wanted to create a place much like he surely experienced living in Paris: A place where you can sit and have a delicious french meal without it needing to be a special occasion. There are too few restaurants still in town where that balance is so precisely struck.","2019-12-29 01:12:25.950277+00"
"UCX6kTFfrknDF1JSz0KM3g","0d6kx6Jlocw77y1J9nbqMA","3cC726zwgerKNNasnidAww","4","2011-12-24 17:53:44","2011-12-24","17:53:44","Driving home from dinner and in the mood for something sweet, my girlfriend hit up her iPhone and searched ""desserts.""  We just happened to be passing near Indian School and Hayden to get to the Loop 101, and Scratch came up on top.  In a 'why not give something new a try' mood, we checked to see if it was open at 8:00 on a Wednesday night, and to what would become our joy, it was.

We walked up to the dessert counter, and took a look at a marvelous selection of pastries.  We decided to grab two and head home.  We went with the Opera.  A chocolate cake with coffee cream covered by a hard chocolate dome.  Quite good.  We also had the Mogador.  A chocolate raspberry cake.  Also delicious.

To our surprise this little place is more than just a bakery.  It's a full blown french bistro.  A great cafe selection of sandwiches, salads, and breakfast items; along with a full dinner menu.  There's also a very intimate ambiance.  While there's not a whole lot of room in the dinning room, it doesn't feel too cramped.  The tables are also set up very nicely, it almost looks like your at a wedding.  I'm going to have to come back and give the entrees a try!","2019-12-29 01:12:25.950277+00"
"rUHsQmqHOA4EJ16UUZTgHw","0d6kx6Jlocw77y1J9nbqMA","FCXLT_HrpQo2Da6YYJQgxg","5","2011-10-08 21:39:07","2011-10-08","21:39:07","I feel like I'm in Plaza Mayor in Madrid, or a cafe in Paris. This has such a modern European cafe feel to it. I love it. I love the homemade pastries, mousses, and everything else. I've had the chocolate eclair- Which I wanted to LOVE but sadly the icing on top is a tad too sweet. But scrap some of that off and it's perfect. The iced coffee ( I like to bastardize my coffee with cream) is delicious. The large is MUY grande. Expect your thirst to be quenched. The Irish Cream mousse is tre bien. It's a little pricey, but worth it.","2019-12-29 01:12:25.950277+00"
"Qtk70v3m7an60O7MVFW-KA","0d6kx6Jlocw77y1J9nbqMA","0Aq2HH0ndaThmydrxnvBpg","4","2011-08-19 02:29:48","2011-08-19","02:29:48","A wonderful neighborhood cafe we discovered over a year ago. We a frequent visitors and invite our friends and family all the time. It is a wonderful weekend spot to relax and spend quality time over amazing food and the inviting atmosphere. My boyfriend and I have fallen in love with Scratch!","2019-12-29 01:12:25.950277+00"
"56dvXpRNhaBcJeaPvw2nfw","0d6kx6Jlocw77y1J9nbqMA","6_6XIVpehlOTyvYyg0wlnQ","5","2011-07-17 06:58:09","2011-07-17","06:58:09","AUTHENTIC FRENCH BISTRO.  ONE OF THE BEST DINNER IN AZ, EVER!
If you have lived, visited or had truly authentic french dishes (i.e. duck confit, foie gras, shoulder of lamb, etc) then you should run, not walk to Scratch.  The owner is a very genuine and caring man who is the chef and pastry chef! He is a parisian-vietnamese artisan who has traveled the world, photographed the most famous individuals and scours his food resources to provide you the best and most true foods.  

It's NOT like the other restaurants that give you  americanized versions of french food (i.e. Vincent, Petite Maison) . . .but it's a true meal where you can expect perfectly sauteed potatoes (perfectly fried the way you do in the countryside) with your wonderful meat.  

This beautiful little cafe / bistro offers the customers the very best espresso's and marriage freres tea,  Artisan pastries and the best most authentic french dinner for half the price you will pay at other ""french-like"" restaurants.  I paid 19$ for my filet mignon wrapped with foie gras on top with the sauteed potatoes.  My friend had the duck confit everytime we go and without fail, it has all been amazing.

They also offer non-french foods, such as mediterranean or asian fused foods, as well as brunch for the scottsdale-lite or almost scottsdale-lites. 

However, my recommendation: do the day thing, but DEFINITELY DO THE NIGHT THING.  If you appreciate truly home-made foie gras, make this your definite destination.

The ambiance is a wonderful modern with a sheeky boho parisian spiced into it.  It's so comfortable there and sandwiched in a strip mall because that's 99% of what's around here. Once you walk in, you forget about the other establishments that are just so predictable and enjoy a casual, but yet refined and sheek way to live again in France.","2019-12-29 01:12:25.950277+00"
